code,date,close,turnover,prob,name,group
300757,2026-09-11,630.0,4.04266,0.430358900328086,罗博特科,hold
000887,2026-09-11,19.0,3.6487899999999995,0.4298067221430393,中鼎股份,hold
603688,2026-09-11,46.88,2.76105,0.429479072061417,石英股份,hold
002624,2026-09-11,10.34,2.498195,0.42944381884985455,完美世界,hold
600105,2026-09-11,42.2,8.52621,0.4287635829383596,永鼎股份,hold
000921,2026-09-11,29.12,1.005165,0.4285702254176833,海信家电,hold
600563,2026-09-11,123.01,1.6112449999999998,0.4283730245539113,法拉电子,hold
603345,2026-09-11,74.75,2.178455,0.42825970727192136,安井食品,Q1_avoid
300676,2026-09-11,35.87,2.773695,0.4281329129052469,华大基因,Q1_avoid
300679,2026-09-11,42.35,7.1515200000000005,0.42807447227452194,电连技术,Q1_avoid
600906,2026-09-11,6.29,1.5581699999999996,0.42788552197926566,财达证券,Q1_avoid
600909,2026-09-11,7.74,2.27149,0.42767878048573477,华安证券,Q1_avoid
600021,2026-09-11,13.88,0.90228,0.4275792452716919,上海电力,Q1_avoid
300751,2026-09-11,188.2,4.117604999999999,0.42747882240577045,迈为股份,Q1_avoid
000703,2026-09-11,17.35,2.7915900000000002,0.42664442516584533,恒逸石化,Q1_avoid
002508,2026-09-11,16.97,1.0221,0.42626433743966957,老板电器,Q1_avoid
600498,2026-09-11,40.75,7.288385,0.42502816280589917,烽火通信,Q1_avoid
002223,2026-09-11,25.35,0.7790100000000001,0.4246699649107792,鱼跃医疗,Q1_avoid
600363,2026-09-11,15.2,8.020575000000001,0.4244724070179122,联创光电,Q1_avoid
603290,2026-09-11,82.65,3.3857,0.42445385831459503,斯达半导,Q1_avoid
600208,2026-09-11,2.81,0.8714500000000001,0.42379948922632343,衢州发展,Q1_avoid
000539,2026-09-11,5.37,2.1281849999999998,0.4235066097730845,粤电力A,Q1_avoid
300474,2026-09-11,47.2,1.272685,0.4230908748071174,景嘉微,Q1_avoid
002312,2026-09-11,9.02,1.8870349999999998,0.4230265327817839,川发龙蟒,Q1_avoid
603119,2026-09-11,50.58,2.1413300000000004,0.422890772529134,浙江荣泰,Q1_avoid
301606,2026-09-11,53.42,3.1457749999999995,0.42193630646496544,绿联科技,Q1_avoid
000582,2026-09-11,11.26,2.35356,0.4215919770710444,北部湾港,Q1_avoid
000878,2026-09-11,17.18,3.090015,0.4214695884035215,云南铜业,Q1_avoid
603939,2026-09-11,22.48,0.78175,0.4208701953980627,益丰药房,Q1_avoid
002008,2026-09-11,92.85,4.836270000000001,0.4208303472103345,大族激光,Q1_avoid
600598,2026-09-11,13.04,4.14939,0.4195838719444713,北大荒,Q1_avoid
002131,2026-09-11,4.46,7.526635000000001,0.41932093197519793,利欧股份,Q1_avoid
300017,2026-09-11,14.68,7.435895,0.4191410795587642,网宿科技,Q1_avoid
000537,2026-09-11,7.8,1.076765,0.4185736965879575,绿发电力,Q1_avoid
002299,2026-09-11,16.68,0.9805150000000001,0.41846246930293063,圣农发展,Q1_avoid
000723,2026-09-11,3.76,2.9753100000000003,0.4180401441045235,美锦能源,Q1_avoid
300346,2026-09-11,51.0,4.46338,0.41696436053906993,南大光电,Q1_avoid
002583,2026-09-11,8.41,1.47859,0.41636172125693904,海能达,Q1_avoid
